sep=,
"Time","pod:adservice-w6-56cf7f8c87-269n4_service:adservice_node:worker6.novalocal","pod:cartservice-w6-749867c956-lhjgb_service:cartservice_node:worker6.novalocal","pod:currencyservice-w6-777fb577db-5zd6x_service:currencyservice_node:worker6.novalocal","pod:currencyservice-w6-777fb577db-mpghb_service:currencyservice_node:worker6.novalocal","pod:currencyservice-w6-777fb577db-rvfrd_service:currencyservice_node:worker6.novalocal","pod:frontend-w6-598f897587-mfj48_service:frontend_node:worker6.novalocal","pod:frontend-w6-598f897587-zr5mx_service:frontend_node:worker6.novalocal","pod:productcatalogservice-w6-97bddfc7f-xjv5c_service:productcatalogservice_node:worker6.novalocal","pod:recommendationservice-w6-6d4845b77c-nnt9j_service:recommendationservice_node:worker6.novalocal","pod:redis-cart-w6-cc974966d-k8w9v_service:redis-cart_node:worker6.novalocal"
2021-06-04 10:45:30,0.0683,0.0827,0.185,0.202,,0.274,0.279,0.0494,0.0120,0.0131
2021-06-04 10:46:00,0.0685,0.0721,0.126,0.191,,0.227,0.243,0.0454,0.0127,0.0113
2021-06-04 10:46:30,0.0619,0.0593,0.117,0.139,,0.182,0.194,0.0373,0.0138,0.0107
2021-06-04 10:47:00,0.0573,0.0490,0.112,0.0869,,0.145,0.147,0.0294,0.0151,0.00860
2021-06-04 10:47:30,0.0572,0.0351,0.0873,0.0674,,0.0989,0.0956,0.0254,0.0162,0.00706
2021-06-04 10:48:00,0.0557,0.0233,0.0369,0.0557,,0.0612,0.0666,0.0193,0.0167,0.00564
2021-06-04 10:48:30,0.0457,0.0134,0.00927,0.0133,,0.0141,0.0422,0.0145,0.0176,0.00374
2021-06-04 10:49:00,0.0453,0.0104,0.00606,0.00615,,0.00351,0.00292,0.0104,0.0188,0.00401
2021-06-04 10:49:30,0.0453,0.0106,0.00638,0.00634,,0.00347,0.00295,0.0111,0.0186,0.00379
2021-06-04 10:50:00,0.0447,0.0111,0.00648,0.00602,,0.00325,0.00310,0.0113,0.0191,0.00384
2021-06-04 10:50:30,0.0455,0.0111,0.00607,0.00603,,0.00344,0.00311,0.0107,0.0189,0.00394
2021-06-04 10:51:00,0.0457,0.0104,0.00622,0.00576,,0.00340,0.00297,0.0107,0.0192,0.00388
2021-06-04 10:51:30,0.0496,0.0111,0.00610,0.00631,,0.00322,0.00319,0.0105,0.0206,0.00404
2021-06-04 10:52:00,0.0493,0.0107,0.00604,0.00612,,0.00323,0.00318,0.0108,0.0182,0.00390
2021-06-04 10:52:30,0.0498,0.0216,0.0254,0.0180,,0.0241,0.0197,0.0149,0.0184,0.00514
2021-06-04 10:53:00,0.0509,0.0283,0.0667,0.0595,,0.0825,0.0859,0.0236,0.0169,0.00608
2021-06-04 10:53:30,0.0595,0.0474,0.105,0.0790,,0.142,0.123,0.0309,0.0166,0.00810
2021-06-04 10:54:00,0.0597,0.0613,0.127,0.139,,0.174,0.176,0.0350,0.0141,0.0100
2021-06-04 10:54:30,0.0680,0.0642,0.173,0.154,,0.218,0.241,0.0475,0.0138,0.0115
2021-06-04 10:55:00,0.0755,0.0813,0.228,0.161,,0.248,0.277,0.0539,0.0114,0.0126
2021-06-04 10:55:30,0.0773,0.101,0.225,0.250,,0.339,0.329,0.0592,0.00909,0.0141
2021-06-04 10:56:00,0.0755,0.114,0.248,0.258,,0.352,0.398,0.0653,0.00957,0.0168
2021-06-04 10:56:30,0.0779,0.116,0.291,0.263,,0.404,0.397,0.0698,0.00785,0.0166
2021-06-04 10:57:00,0.0859,0.123,0.286,0.256,,0.388,0.423,0.0739,0.00807,0.0180
2021-06-04 10:57:30,0.0826,0.115,0.296,0.279,,0.382,0.404,0.0727,0.00801,0.0180
2021-06-04 10:58:00,0.0828,0.113,0.308,0.271,,0.389,0.389,0.0737,0.00823,0.0173
2021-06-04 10:58:30,0.0750,0.115,0.264,0.296,,0.390,0.393,0.0699,0.00870,0.0183
2021-06-04 10:59:00,0.0796,0.106,0.281,0.301,,0.418,0.404,0.0709,0.00808,0.0172
2021-06-04 10:59:30,0.0734,0.109,0.266,0.230,,0.395,0.389,0.0780,0.00913,0.0159
2021-06-04 11:00:00,0.0758,0.115,0.266,0.275,,0.397,0.390,0.0786,0.00864,0.0159
2021-06-04 11:00:30,0.0760,0.116,0.233,0.285,,0.390,0.370,0.0771,0.00922,0.0161
2021-06-04 11:01:00,0.0722,0.120,0.235,0.282,,0.408,0.408,0.0768,0.00842,0.0153
2021-06-04 11:01:30,0.0744,0.115,0.232,0.257,,0.392,0.395,0.0767,0.00910,0.0164
2021-06-04 11:02:00,0.0731,0.124,0.236,0.284,,0.377,0.395,0.0737,0.00903,0.0150
2021-06-04 11:02:30,0.0795,0.110,0.266,0.254,,0.391,0.394,0.0768,0.00909,0.0149
2021-06-04 11:03:00,0.0737,0.126,0.237,0.282,,0.392,0.413,0.0775,0.00903,0.0162
2021-06-04 11:03:30,0.0786,0.127,0.273,0.290,,0.421,0.410,0.0729,0.00736,0.0176
2021-06-04 11:04:00,0.0825,0.119,0.316,0.258,,0.422,0.390,0.0703,0.00784,0.0178
2021-06-04 11:04:30,0.0833,0.129,0.321,0.277,,0.387,0.399,0.0688,0.00783,0.0178
2021-06-04 11:05:00,0.0785,0.125,0.321,0.263,,0.406,0.370,0.0735,0.00799,0.0178
2021-06-04 11:05:30,0.0776,0.119,0.338,0.245,,0.404,0.372,0.0704,0.00800,0.0159
2021-06-04 11:06:00,0.0802,0.121,0.358,0.222,,0.405,0.382,0.0705,0.00859,0.0169
2021-06-04 11:06:30,0.0827,0.113,0.325,0.239,,0.400,0.403,0.0738,0.00881,0.0183
2021-06-04 11:07:00,0.0827,0.116,0.345,0.242,,0.406,0.365,0.0707,0.00868,0.0173
2021-06-04 11:07:30,0.0781,0.113,0.331,0.209,,0.375,0.364,0.0673,0.00862,0.0160
2021-06-04 11:08:00,0.0716,0.0987,0.274,0.189,,0.325,0.336,0.0619,0.0100,0.0148
2021-06-04 11:08:30,0.0683,0.0859,0.235,0.163,,0.284,0.274,0.0534,0.0118,0.0130
2021-06-04 11:09:00,0.0638,0.0716,0.204,0.135,,0.230,0.234,0.0446,0.0142,0.0115
2021-06-04 11:09:30,0.0596,0.0567,0.157,0.107,,0.178,0.183,0.0403,0.0145,0.0101
2021-06-04 11:10:00,0.0561,0.0436,0.105,0.0940,,0.127,0.130,0.0315,0.0170,0.00782
2021-06-04 11:10:30,0.0540,0.0350,0.0631,0.0696,,0.0854,0.0743,0.0228,0.0168,0.00645
2021-06-04 11:11:00,0.0534,0.0167,0.0255,0.0147,,0.0351,0.0386,0.0157,0.0188,0.00462
2021-06-04 11:11:30,0.0500,0.0110,0.0121,0.00585,,0.00994,0.00327,0.0105,0.0189,0.00378
2021-06-04 11:12:00,0.0448,0.0110,0.00578,0.00588,,0.00364,0.00343,0.0108,0.0203,0.00366
2021-06-04 11:12:30,0.0496,0.0108,0.00592,0.00630,,0.00336,0.00317,0.0119,0.0204,0.00383
2021-06-04 11:13:00,0.0501,0.0111,0.00593,0.00650,,0.00367,0.00323,0.0118,0.0186,0.00407
2021-06-04 11:13:30,0.0469,0.0116,0.00607,0.00663,,0.00333,0.00328,0.0105,0.0191,0.00408
2021-06-04 11:14:00,0.0469,0.0107,0.00662,0.00653,,0.00354,0.00338,0.0109,0.0206,0.00394
2021-06-04 11:14:30,0.0499,0.0110,0.00670,0.00587,,0.00329,0.00314,0.0111,0.0208,0.00397
2021-06-04 11:15:00,0.0504,0.0147,0.0108,0.0152,,0.0107,0.0201,0.0128,0.0187,0.00437
2021-06-04 11:15:30,0.0522,0.0309,0.0453,0.0490,,0.0743,0.0719,0.0224,0.0187,0.00651
2021-06-04 11:16:00,0.0579,0.0446,0.0829,0.0886,,0.130,0.116,0.0305,0.0173,0.00794
2021-06-04 11:16:30,0.0590,0.0603,0.148,0.117,,0.173,0.169,0.0343,0.0137,0.00951
2021-06-04 11:17:00,0.0639,0.0649,0.152,0.155,,0.224,0.218,0.0412,0.0136,0.0120
2021-06-04 11:17:30,0.0675,0.0809,0.193,0.192,,0.255,0.253,0.0527,0.0119,0.0136
2021-06-04 11:18:00,0.0741,0.0928,0.220,0.185,,0.319,0.330,0.0591,0.0102,0.0134
2021-06-04 11:18:30,0.0796,0.0978,0.244,0.234,,0.351,0.332,0.0731,0.0100,0.0152
2021-06-04 11:19:00,0.0725,0.135,0.265,0.239,,0.395,0.385,0.0776,0.00977,0.0155
2021-06-04 11:19:30,0.0760,0.125,0.280,0.242,,0.409,0.401,0.0788,0.00834,0.0161
2021-06-04 11:20:00,0.0725,0.119,0.266,0.254,,0.395,0.391,0.0730,0.00832,0.0157
2021-06-04 11:20:30,0.0736,0.128,0.238,0.303,,0.396,0.373,0.0819,0.00832,0.0153
2021-06-04 11:21:00,0.0775,0.124,0.286,0.262,,0.371,0.380,0.0820,0.00859,0.0157
2021-06-04 11:21:30,0.0772,0.118,0.272,0.262,,0.394,0.377,0.0800,0.00858,0.0158
2021-06-04 11:22:00,0.0771,0.106,0.235,0.276,,0.397,0.392,0.0821,0.00858,0.0159
2021-06-04 11:22:30,0.0793,0.116,0.243,0.286,,0.392,0.390,0.0789,0.00923,0.0156
2021-06-04 11:23:00,0.0846,0.124,0.297,0.280,,0.376,0.420,0.0741,0.00863,0.0176
2021-06-04 11:23:30,0.0835,0.112,0.300,0.293,,0.400,0.394,0.0686,0.00786,0.0173
2021-06-04 11:24:00,0.0860,0.113,0.276,0.282,,0.391,0.422,0.0709,0.00814,0.0170
2021-06-04 11:24:30,0.0829,0.121,0.281,0.297,,0.406,0.395,0.0673,0.00885,0.0184
2021-06-04 11:25:00,0.0792,0.125,0.297,0.280,,0.389,0.409,0.0710,0.00797,0.0180
2021-06-04 11:25:30,0.0841,0.114,0.296,0.253,,0.403,0.409,0.0707,0.00871,0.0172
2021-06-04 11:26:00,0.0820,0.121,0.281,0.268,,0.401,0.391,0.0673,0.00871,0.0172
2021-06-04 11:26:30,0.0791,0.121,0.291,0.290,,0.386,0.406,0.0708,0.00789,0.0172
2021-06-04 11:27:00,0.0773,0.118,0.279,0.292,,0.393,0.406,0.0703,0.00868,0.0179
2021-06-04 11:27:30,0.0857,0.121,0.249,0.331,,0.405,0.403,0.0723,0.00867,0.0183
2021-06-04 11:28:00,0.0855,0.117,0.285,0.327,,0.382,0.409,0.0749,0.00789,0.0183
2021-06-04 11:28:30,0.0806,0.119,0.291,0.319,,0.384,0.409,0.0722,0.00738,0.0176
2021-06-04 11:29:00,0.0807,0.121,0.274,0.301,,0.408,0.408,0.0750,0.00794,0.0170
2021-06-04 11:29:30,0.0774,0.113,0.258,0.306,,0.393,0.395,0.0717,0.00860,0.0185
2021-06-04 11:30:00,0.0758,0.115,0.264,0.306,,0.379,0.392,0.0703,0.00865,0.0174
2021-06-04 11:30:30,0.0760,0.102,0.243,0.249,,0.352,0.333,0.0629,0.00952,0.0151
2021-06-04 11:31:00,0.0699,0.0917,0.209,0.211,,0.282,0.274,0.0535,0.0111,0.0138
2021-06-04 11:31:30,0.0658,0.0765,0.187,0.152,,0.224,0.237,0.0463,0.0122,0.0119
2021-06-04 11:32:00,0.0614,0.0623,0.128,0.134,,0.199,0.196,0.0396,0.0134,0.0104
2021-06-04 11:32:30,0.0555,0.0465,0.114,0.0815,,0.145,0.155,0.0348,0.0151,0.00878
2021-06-04 11:33:00,0.0544,0.0321,0.0768,0.0712,,0.0859,0.0856,0.0236,0.0177,0.00734
2021-06-04 11:33:30,0.0517,0.0229,0.0350,0.0386,,0.0396,0.0385,0.0178,0.0192,0.00470
2021-06-04 11:34:00,0.0462,0.0111,0.00623,0.00598,,0.00347,0.00288,0.0118,0.0201,0.00430
2021-06-04 11:34:30,0.0466,0.0108,0.00620,0.00629,,0.00367,0.00311,0.0118,0.0180,0.00408
2021-06-04 11:35:00,0.0500,0.0113,0.00618,0.00564,,0.00365,0.00327,0.0110,0.0201,0.00399
2021-06-04 11:35:30,0.0498,0.0104,0.00588,0.00630,,0.00363,0.00328,0.0115,0.0201,0.00400
2021-06-04 11:36:00,0.0454,0.0103,0.00594,0.00646,,0.00352,0.00314,0.0104,0.0202,0.00374
2021-06-04 11:36:30,0.0460,0.0102,0.00625,0.00592,,0.00351,0.00347,0.0105,0.0202,0.00391
2021-06-04 11:37:00,0.0462,0.0105,0.00593,0.00611,,0.00353,0.00349,0.0103,0.0174,0.00369
2021-06-04 11:37:30,0.0466,0.0147,0.00603,0.00889,,0.00588,0.00938,0.0123,0.0186,0.00410
2021-06-04 11:38:00,0.0505,0.0232,0.0227,0.0599,,0.0520,0.0567,0.0197,0.0173,0.00570
2021-06-04 11:38:30,0.0594,0.0382,0.0706,0.0857,,0.0913,0.106,0.0239,0.0161,0.00793
2021-06-04 11:39:00,0.0624,0.0547,0.104,0.108,,0.136,0.141,0.0355,0.0148,0.00871
2021-06-04 11:39:30,0.0669,0.0604,0.121,0.163,,0.187,0.206,0.0406,0.0140,0.0107
2021-06-04 11:40:00,0.0717,0.0800,0.195,0.166,,0.263,0.270,0.0499,0.0135,0.0129
2021-06-04 11:40:30,0.0779,0.0968,0.184,0.210,,0.297,0.284,0.0550,0.0112,0.0137
2021-06-04 11:41:00,0.0780,0.101,0.240,0.271,,0.340,0.345,0.0621,0.0101,0.0152
2021-06-04 11:41:30,0.0784,0.110,0.278,0.290,,0.384,0.403,0.0693,0.00852,0.0164
2021-06-04 11:42:00,0.0858,0.113,0.301,0.284,,0.407,0.403,0.0745,0.00810,0.0164
2021-06-04 11:42:30,0.0834,0.113,0.277,0.286,,0.394,0.408,0.0729,0.00823,0.0167
2021-06-04 11:43:00,0.0820,0.113,0.305,0.268,,0.389,0.407,0.0714,0.00811,0.0175
2021-06-04 11:43:30,0.0799,0.117,0.291,0.287,,0.393,0.386,0.0715,0.00799,0.0176
2021-06-04 11:44:00,0.0786,0.121,0.275,0.299,,0.400,0.377,0.0731,0.00735,0.0168
2021-06-04 11:44:30,0.0833,0.114,0.302,0.263,,0.403,0.404,0.0701,0.00804,0.0177
2021-06-04 11:45:00,0.0836,0.119,0.284,0.284,,0.387,0.406,0.0705,0.00789,0.0172
2021-06-04 11:45:30,0.0855,0.118,0.296,0.274,,0.386,0.407,0.0730,0.00822,0.0172
2021-06-04 11:46:00,0.0820,0.124,0.298,0.266,,0.392,0.423,0.0695,0.00825,0.0167
2021-06-04 11:46:30,0.0835,0.123,0.276,0.287,,0.396,0.392,0.0691,0.00810,0.0172
2021-06-04 11:47:00,0.0790,0.112,0.296,0.293,,0.411,0.412,0.0724,0.00856,0.0185
2021-06-04 11:47:30,0.0809,0.113,0.264,0.271,,0.413,0.393,0.0731,0.00817,0.0171
2021-06-04 11:48:00,0.0809,0.119,0.264,0.320,,0.412,0.412,0.0722,0.00832,0.0185
2021-06-04 11:48:30,0.0812,0.123,0.294,0.297,,0.412,0.425,0.0725,0.00809,0.0181
2021-06-04 11:49:00,0.0782,0.124,0.269,0.318,,0.394,0.387,0.0722,0.00811,0.0184
2021-06-04 11:49:30,0.0825,0.111,0.263,0.309,,0.409,0.391,0.0726,0.00812,0.0184
2021-06-04 11:50:00,0.0813,0.115,0.226,0.350,,0.409,0.409,0.0716,0.00790,0.0168
2021-06-04 11:50:30,0.0838,0.117,0.236,0.310,,0.425,0.391,0.0748,0.00861,0.0169
2021-06-04 11:51:00,0.0834,0.118,0.250,0.318,,0.390,0.397,0.0720,0.00740,0.0171
2021-06-04 11:51:30,0.0796,0.115,0.254,0.351,,0.394,0.396,0.0696,0.00861,0.0179
2021-06-04 11:52:00,0.0816,0.115,0.249,0.311,,0.394,0.406,0.0727,0.00860,0.0180
2021-06-04 11:52:30,0.0788,0.121,0.251,0.329,,0.405,0.392,0.0730,0.00788,0.0166
2021-06-04 11:53:00,0.0757,0.0976,0.218,0.281,,0.359,0.350,0.0634,0.0103,0.0154
2021-06-04 11:53:30,0.0709,0.0907,0.200,0.235,,0.304,0.307,0.0560,0.0106,0.0142
2021-06-04 11:54:00,0.0715,0.0784,0.201,0.186,,0.247,0.253,0.0504,0.0128,0.0124
2021-06-04 11:54:30,0.0670,0.0631,0.152,0.160,,0.188,0.212,0.0385,0.0134,0.0105
2021-06-04 11:55:00,0.0593,0.0546,0.105,0.123,,0.173,0.152,0.0346,0.0140,0.00869
2021-06-04 11:55:30,0.0550,0.0401,0.0822,0.0818,,0.101,0.104,0.0269,0.0144,0.00712
2021-06-04 11:56:00,0.0541,0.0241,0.0444,0.0461,,0.0532,0.0487,0.0177,0.0177,0.00641
2021-06-04 11:56:30,0.0468,0.0107,0.00619,0.00810,,0.00361,0.0174,0.0148,0.0180,0.00450
2021-06-04 11:57:00,0.0499,0.0103,0.00640,0.00629,,0.00346,0.00303,0.0117,0.0188,0.00385
2021-06-04 11:57:30,0.0466,0.0111,0.00607,0.00567,,0.00347,0.00330,0.0101,0.0206,0.00379
2021-06-04 11:58:00,0.0426,0.0105,0.00591,0.00571,,0.00370,0.00321,0.0113,0.0189,0.00394
2021-06-04 11:58:30,0.0469,0.0104,0.00582,0.00567,,0.00347,0.00298,0.0104,0.0191,0.00388
2021-06-04 11:59:00,0.0458,0.0112,0.00571,0.00610,,0.00369,0.00318,0.0103,0.0190,0.00387
2021-06-04 11:59:30,0.0454,0.0104,0.00543,0.00564,,0.00359,0.00294,0.0102,0.0193,0.00375
2021-06-04 12:00:00,0.0498,0.0115,0.00536,0.00566,,0.00357,0.00306,0.0102,0.0193,0.00386
2021-06-04 12:00:30,0.0526,0.0196,0.0119,0.0509,,0.0371,0.0426,0.0150,0.0182,0.00540
2021-06-04 12:01:00,0.0573,0.0331,0.0651,0.0678,,0.0938,0.0846,0.0237,0.0166,0.00708
2021-06-04 12:01:30,0.0605,0.0518,0.0918,0.119,,0.142,0.140,0.0316,0.0161,0.00837
2021-06-04 12:02:00,0.0641,0.0616,0.110,0.173,,0.206,0.191,0.0398,0.0137,0.0112
2021-06-04 12:02:30,0.0639,0.0762,0.146,0.204,,0.239,0.246,0.0409,0.0125,0.0128
2021-06-04 12:03:00,0.0707,0.0846,0.179,0.232,,0.276,0.289,0.0508,0.0119,0.0146
2021-06-04 12:03:30,0.0719,0.101,0.217,0.292,,0.320,0.348,0.0642,0.00925,0.0152
2021-06-04 12:04:00,0.0779,0.120,0.244,0.314,,0.392,0.405,0.0709,0.00825,0.0168
2021-06-04 12:04:30,0.0784,0.121,0.243,0.310,,0.392,0.428,0.0758,0.00791,0.0170
2021-06-04 12:05:00,0.0793,0.120,0.246,0.334,,0.390,0.426,0.0702,0.00865,0.0175
2021-06-04 12:05:30,0.0824,0.123,0.235,0.363,,0.390,0.413,0.0711,0.00837,0.0175
2021-06-04 12:06:00,0.0812,0.118,0.253,0.313,,0.423,0.415,0.0729,0.00767,0.0168
2021-06-04 12:06:30,0.0796,0.122,0.285,0.297,,0.408,0.411,0.0695,0.00888,0.0182
2021-06-04 12:07:00,0.0787,0.123,0.269,0.310,,0.389,0.391,0.0730,0.00834,0.0172
2021-06-04 12:07:30,0.0776,0.107,0.261,0.293,,0.391,0.406,0.0717,0.00909,0.0165
2021-06-04 12:08:00,0.0750,0.122,0.254,0.277,,0.401,0.401,0.0778,0.00959,0.0158
2021-06-04 12:08:30,0.0764,0.120,0.250,0.262,,0.413,0.399,0.0784,0.00990,0.0158
2021-06-04 12:09:00,0.0788,0.115,0.268,0.270,,0.384,0.400,0.0813,0.00988,0.0149
2021-06-04 12:09:30,0.0780,0.116,0.285,0.245,,0.398,0.398,0.0751,0.00881,0.0149
2021-06-04 12:10:00,0.0730,0.110,0.266,0.236,,0.409,0.376,0.0801,0.00945,0.0145
2021-06-04 12:10:30,0.0724,0.102,0.247,0.251,,0.407,0.378,0.0837,0.00930,0.0146
2021-06-04 12:11:00,0.0696,0.111,0.230,0.227,,0.401,0.383,0.0844,0.00981,0.0139
2021-06-04 12:11:30,0.0654,0.111,0.248,0.216,,0.382,0.403,0.0835,0.00971,0.0131
2021-06-04 12:12:00,0.0730,0.120,0.233,0.267,,0.397,0.389,0.0743,0.00895,0.0157
2021-06-04 12:12:30,0.0731,0.116,0.242,0.265,,0.369,0.382,0.0787,0.00883,0.0152
2021-06-04 12:13:00,0.0730,0.117,0.243,0.240,,0.399,0.409,0.0761,0.00887,0.0146
2021-06-04 12:13:30,0.0771,0.115,0.239,0.290,,0.392,0.383,0.0827,0.00851,0.0158
2021-06-04 12:14:00,0.0782,0.105,0.198,0.327,,0.397,0.398,0.0759,0.00851,0.0154
2021-06-04 12:14:30,0.0769,0.113,0.200,0.338,,0.400,0.401,0.0779,0.00921,0.0163
2021-06-04 12:15:00,0.0748,0.117,0.238,0.336,,0.404,0.424,0.0743,0.00817,0.0179
2021-06-04 12:15:30,0.0791,0.110,0.215,0.301,,0.361,0.366,0.0648,0.00915,0.0158
2021-06-04 12:16:00,0.0732,0.0935,0.193,0.246,,0.313,0.320,0.0600,0.0102,0.0135
2021-06-04 12:16:30,0.0676,0.0886,0.168,0.206,,0.266,0.265,0.0518,0.0123,0.0126
2021-06-04 12:17:00,0.0677,0.0768,0.126,0.189,,0.206,0.212,0.0462,0.0128,0.0113
2021-06-04 12:17:30,0.0649,0.0653,0.104,0.133,,0.166,0.164,0.0337,0.0141,0.00918
2021-06-04 12:18:00,0.0584,0.0531,0.102,0.0650,,0.115,0.114,0.0311,0.0151,0.00745
2021-06-04 12:18:30,0.0541,0.0401,0.0706,0.0392,,0.0855,0.0617,0.0187,0.0169,0.00560
2021-06-04 12:19:00,0.0504,0.0284,0.0222,0.0182,,0.0109,0.00839,0.0161,0.0182,0.00531
2021-06-04 12:19:30,0.0493,0.0185,0.00589,0.00587,,0.00478,0.00361,0.0105,0.0197,0.00403
2021-06-04 12:20:00,0.0428,0.0186,0.00661,0.00636,,0.00372,0.00356,0.0101,0.0179,0.00400
2021-06-04 12:20:30,0.0459,0.0159,0.00603,0.00587,,0.00374,0.00357,0.0114,0.0185,0.00386
2021-06-04 12:21:00,0.0497,0.0141,0.00601,0.00580,,0.00371,0.00357,0.00995,0.0183,0.00388
2021-06-04 12:21:30,0.0444,0.0135,0.00655,0.00625,,0.00367,0.00327,0.0106,0.0202,0.00392
2021-06-04 12:22:00,0.0456,0.0130,0.00586,0.00620,,0.00365,0.00311,0.0111,0.0201,0.00390
2021-06-04 12:22:30,0.0456,0.0122,0.00598,0.00578,,0.00346,0.00329,0.0110,0.0203,0.00374
2021-06-04 12:23:00,0.0464,0.0194,0.0182,0.0332,,0.0272,0.0329,0.0149,0.0181,0.00459
2021-06-04 12:23:30,0.0516,0.0357,0.0424,0.0678,,0.0812,0.0659,0.0218,0.0184,0.00624
2021-06-04 12:24:00,0.0554,0.0493,0.0908,0.106,,0.119,0.122,0.0321,0.0171,0.00790
2021-06-04 12:24:30,0.0608,0.0634,0.110,0.139,,0.172,0.166,0.0372,0.0155,0.00880
2021-06-04 12:25:00,0.0663,0.0723,0.125,0.187,,0.217,0.237,0.0440,0.0133,0.0101
2021-06-04 12:25:30,0.0704,0.0879,0.168,0.222,,0.259,0.275,0.0506,0.0103,0.0120
2021-06-04 12:26:00,0.0734,0.101,0.196,0.274,,0.288,0.325,0.0619,0.0109,0.0142
2021-06-04 12:26:30,0.0801,0.111,0.254,0.298,,0.367,0.359,0.0617,0.00971,0.0152
2021-06-04 12:27:00,0.0786,0.114,0.286,0.300,,0.393,0.412,0.0717,0.00805,0.0168
2021-06-04 12:27:30,0.0785,0.122,0.276,0.301,,0.392,0.387,0.0675,0.00776,0.0169
2021-06-04 12:28:00,0.0814,0.119,0.271,0.296,,0.424,0.390,0.0714,0.00803,0.0183
2021-06-04 12:28:30,0.0834,0.125,0.307,0.280,,0.406,0.388,0.0713,0.00864,0.0179
2021-06-04 12:29:00,0.0800,0.120,0.307,0.275,,0.395,0.425,0.0711,0.00840,0.0174
2021-06-04 12:29:30,0.0792,0.119,0.286,0.301,,0.393,0.409,0.0712,0.00792,0.0173
2021-06-04 12:30:00,0.0838,0.116,0.338,0.249,,0.396,0.411,0.0692,0.00859,0.0178
2021-06-04 12:30:30,0.0858,0.121,0.302,0.276,,0.408,0.393,0.0728,0.00795,0.0167
2021-06-04 12:31:00,0.0800,0.122,0.289,0.283,,0.412,0.374,0.0667,0.00823,0.0173
2021-06-04 12:31:30,0.0829,0.115,0.311,0.265,,0.416,0.390,0.0695,0.00830,0.0174
2021-06-04 12:32:00,0.0855,0.122,0.309,0.265,,0.392,0.413,0.0701,0.00807,0.0173
2021-06-04 12:32:30,0.0766,0.119,0.280,0.295,,0.388,0.392,0.0701,0.00890,0.0174
2021-06-04 12:33:00,0.0761,0.121,0.290,0.298,,0.400,0.382,0.0721,0.00805,0.0173
2021-06-04 12:33:30,0.0784,0.122,0.281,0.288,,0.410,0.394,0.0754,0.00914,0.0177
2021-06-04 12:34:00,0.0776,0.113,0.274,0.293,,0.398,0.414,0.0726,0.00789,0.0165
2021-06-04 12:34:30,0.0771,0.114,0.281,0.300,,0.413,0.414,0.0753,0.00894,0.0169
2021-06-04 12:35:00,0.0783,0.120,0.267,0.303,,0.412,0.393,0.0757,0.00902,0.0171
2021-06-04 12:35:30,0.0847,0.119,0.282,0.290,,0.393,0.396,0.0691,0.00823,0.0171
2021-06-04 12:36:00,0.0763,0.105,0.263,0.287,,0.388,0.418,0.0802,0.00845,0.0159
2021-06-04 12:36:30,0.0726,0.135,0.248,0.277,,0.398,0.416,0.0735,0.00882,0.0150
2021-06-04 12:37:00,0.0786,0.134,0.229,0.263,,0.412,0.414,0.0731,0.00888,0.0159
2021-06-04 12:37:30,0.0751,0.122,0.245,0.296,,0.393,0.403,0.0736,0.00856,0.0149
2021-06-04 12:38:00,0.0706,0.117,0.203,0.288,,0.377,0.350,0.0736,0.00887,0.0148
2021-06-04 12:38:30,0.0666,0.104,0.181,0.228,,0.324,0.312,0.0595,0.0108,0.0130
2021-06-04 12:39:00,0.0626,0.0892,0.158,0.183,,0.266,0.273,0.0597,0.0125,0.0109
2021-06-04 12:39:30,0.0618,0.0661,0.110,0.174,,0.231,0.214,0.0522,0.0138,0.00928
2021-06-04 12:40:00,0.0575,0.0645,0.0909,0.140,,0.183,0.168,0.0365,0.0155,0.00885
2021-06-04 12:40:30,0.0572,0.0462,0.0797,0.124,,0.129,0.115,0.0335,0.0166,0.00819
2021-06-04 12:41:00,0.0529,0.0352,0.0501,0.0678,,0.0931,0.0834,0.0221,0.0181,0.00626
2021-06-04 12:41:30,0.0548,0.0270,0.0197,0.0259,,0.0283,0.0444,0.0158,0.0196,0.00565
2021-06-04 12:42:00,0.0510,0.0123,0.00736,0.00616,,0.00864,0.00907,0.0108,0.0186,0.00391
2021-06-04 12:42:30,0.0465,0.0124,0.00600,0.00594,,0.00367,0.00334,0.0109,0.0188,0.00409
2021-06-04 12:43:00,0.0497,0.0109,0.00623,0.00561,,0.00346,0.00333,0.0107,0.0206,0.00399
2021-06-04 12:43:30,0.0426,0.0107,0.00643,0.00605,,0.00350,0.00307,0.0107,0.0205,0.00398
2021-06-04 12:44:00,0.0455,0.0113,0.00596,0.00606,,0.00342,0.00311,0.0108,0.0203,0.00380
2021-06-04 12:44:30,0.0487,0.0113,0.00615,0.00603,,0.00336,0.00319,0.0107,0.0193,0.00379
2021-06-04 12:45:00,0.0437,0.0106,0.00610,0.00554,,0.00332,0.00313,0.0117,0.0191,0.00383
2021-06-04 12:45:30,0.0503,0.0211,0.0218,0.0175,,0.0131,0.0266,0.0138,0.0186,0.00384
2021-06-04 12:46:00,0.0564,0.0349,0.0951,0.0423,,0.0702,0.0838,0.0269,0.0182,0.00663
2021-06-04 12:46:30,0.0668,0.0503,0.103,0.107,,0.157,0.155,0.0364,0.0155,0.0104
